Time	Channel A	Channel B	Channel C	Channel D
(us)	(V)	(V)	(V)	(V)

101.89599726	-0.05545213	0.00207526	0.15738390	-0.12796410
101.90399726	0.18112740	-0.00064089	0.04419080	-0.01690725
101.91199726	-0.00674459	-0.11450540	-0.10751670	0.04666280
101.91999726	-0.04507584	0.09472945	-0.15320290	0.07370220
101.92799726	0.01721244	-0.15027310	-0.00015259	0.06241035
101.93599726	-0.00924711	-0.13904230	0.05993835	0.06128117
101.94399726	0.07138279	-0.00704978	-0.10565510	-0.03637806
101.95199726	0.16690570	0.13211460	-0.01736503	0.03784295
101.95999725	0.05752739	-0.07193213	-0.06256294	-0.13937800
101.96799725	-0.01037629	0.01416059	0.04544206	0.03286843
101.97599725	0.00485244	0.03131199	-0.10095520	0.05569628
101.98399725	-0.03234962	-0.04480117	-0.16385390	0.01809748
101.99199725	0.07226783	0.00146489	-0.02081362	0.06576739
101.99999725	0.02258370	0.00036622	-0.05426191	-0.05710013
102.00799725	0.03256325	0.01528977	-0.15393540	0.13586840
102.01599725	-0.02212592	-0.01470992	-0.00051881	0.21741390
102.02399725	-0.10138250	-0.02591021	-0.10293890	-0.19016080
102.03199725	0.11395610	0.04477065	0.05868709	-0.01504563
102.03999725	0.09961241	0.01971496	0.00170904	-0.09768975
102.04799725	0.01058992	-0.06946012	0.01324503	0.12619400
102.05599725	-0.17279580	-0.02505570	0.04666280	0.13824880
102.06399725	-0.02111881	-0.06601153	-0.12894070	0.02121036
102.07199725	-0.00326548	-0.04034547	0.03811762	-0.00064089
102.07999725	0.03033540	-0.01779229	0.06662191	-0.01007111
102.08799725	0.18811610	0.01269570	-0.12063970	-0.01205481
102.09599725	-0.12097540	-0.07464828	0.09881894	-0.03823969
102.10399725	0.04791406	-0.04986724	-0.03903317	0.04452651
102.11199725	0.04092532	-0.03875851	-0.11606190	-0.03613392
102.11999725	0.01370281	-0.01715140	-0.05575732	-0.02035585
102.12799725	0.09411909	-0.06341746	-0.02206488	0.08487198
102.13599725	-0.06930754	-0.12277600	0.11069060	-0.04208503
102.14399725	0.02359081	0.04403821	-0.17102570	-0.01800592
102.15199725	0.07177953	0.07696768	-0.11926630	0.06103702
102.15999725	0.03579821	-0.01876888	0.14746540	-0.01290933
102.16799725	0.08212531	0.08398694	-0.07196265	-0.10998870
102.17599725	-0.01336711	-0.10180970	-0.17847230	0.03659169
102.18399725	-0.10574660	0.08239998	-0.16089360	0.12656030
102.19199725	-0.02624592	-0.02011170	-0.09833064	-0.11444440
102.19999725	0.04831080	-0.01431318	-0.00100711	-0.06753746
102.20799725	0.08014160	0.11593980	0.01583911	0.05557420
102.21599725	0.01083407	-0.04986724	-0.00842311	0.01760918
102.22399725	-0.07840205	-0.09414960	0.04269540	0.18054750
102.23199725	-0.01538133	0.11508530	-0.12298960	-0.17474900
102.23999725	0.05304117	0.07388531	-0.12634660	0.02630696
102.24799725	0.06277657	0.05304117	-0.04608295	0.03225806
102.25599725	-0.09762871	-0.10116890	0.06561480	-0.09930723
102.26399725	-0.14157540	0.12250130	-0.03891110	-0.02383495
102.27199725	0.01483200	-0.01580859	-0.03024384	-0.08255257
102.27999725	0.00198370	-0.03543199	0.04232917	0.05050813
102.28799725	-0.01562548	0.04428236	-0.07953124	-0.02508621
102.29599725	-0.15756710	-0.06219672	-0.08893093	-0.02621540
102.30399725	-0.06442457	0.05279702	0.09027375	0.05410932
102.31199724	0.12756740	0.15433210	0.11539050	-0.19202250
102.31999724	-0.07141331	-0.01284829	-0.06179998	0.02841273
102.32799724	-0.08966338	-0.02764977	0.09384441	0.15622430
102.33599724	-0.10000920	-0.09601123	0.09250160	0.02182074
102.34399724	0.00097659	0.05957213	0.05993835	-0.06851406
102.35199724	0.01782281	0.02182074	-0.06442457	-0.02706992
102.35999724	-0.04058962	-0.10660120	-0.05969420	0.05905332
102.36799724	0.00234993	-0.14694660	-0.00125126	0.01275674
102.37599724	-0.13821830	-0.00234993	-0.13562430	-0.01837214
102.38399724	0.09424116	-0.02716147	-0.09128086	-0.04034547
102.39199724	-0.16418960	-0.11105690	0.03329569	-0.03018280
102.39999724	0.04318369	-0.11709950	-0.03704947	0.15634630
102.40799724	0.00772118	-0.13632620	-0.04446547	-0.10599080
102.41599724	0.02008118	0.04043702	-0.05005036	-0.05014191
102.42399724	0.05966369	-0.10785240	-0.11432230	0.00357067
102.43199724	-0.13208410	-0.10599080	-0.14008000	0.06613361
102.43999724	0.06079287	-0.02642903	0.01348918	-0.01837214
102.44799724	-0.02435377	-0.03924681	0.00283822	-0.13046660
102.45599724	0.07800531	0.10965300	-0.00485244	0.12234870
102.46399724	0.06002991	-0.06393628	0.10327460	-0.02148503
102.47199724	0.03543199	0.02810755	0.05423139	0.05755791
102.47999724	0.03942991	0.05230872	0.00061037	-0.02221747
102.48799724	-0.10324410	0.11719110	-0.08200324	-0.03799554
102.49599724	0.02957243	-0.02926725	0.06067080	-0.09918515
102.50399724	0.04516739	0.00653096	-0.05337687	0.06912442
102.51199724	-0.02447584	0.13779110	0.01745659	0.09616382
102.51999724	-0.06891079	0.07388531	0.16370130	-0.13803520
102.52799724	-0.01611377	-0.00384533	-0.06219672	0.09939878
102.53599724	0.00772118	-0.11548200	-0.12237920	-0.03949095
102.54399724	-0.15631580	0.03933836	-0.01696829	-0.02792444
102.55199724	-0.09564501	-0.03900266	-0.08670308	-0.02346873
102.55999724	-0.08639790	-0.16336560	-0.04620502	-0.02359081
102.56799724	-0.03158666	-0.10821860	-0.09067049	0.02691733
102.57599724	0.03131199	-0.10019230	-0.03567614	0.03707999
102.58399724	-0.22571490	-0.07046724	-0.07296976	0.01736503
102.59199724	-0.04495376	-0.09475997	-0.11655020	0.05383465
102.59999724	0.00808741	-0.02764977	0.08716086	0.03112888
102.60799724	0.07525864	-0.08502457	-0.13068030	-0.11517690
102.61599724	-0.16892000	-0.11893060	-0.01858577	0.04974517
102.62399724	-0.11536000	-0.01199377	-0.01538133	0.17151400
102.63199724	0.06802576	-0.11572620	0.01260414	0.06872769
102.63999724	0.01770074	-0.05429243	-0.04162725	-0.15292820
102.64799724	0.03595080	0.10843230	0.03640858	-0.08526871
102.65599724	-0.11523790	-0.03762932	0.02835169	-0.08465835
102.66399724	-0.02362133	-0.05429243	0.12060910	0.08908353
102.67199723	0.02145451	0.01577807	-0.03592028	-0.07733390
102.67999723	-0.14969330	-0.04492325	0.02722251	0.06103702
102.68799723	-0.08526871	0.00308237	-0.05426191	0.03561510
102.69599723	-0.03845332	-0.14004940	0.02600177	-0.02807703
102.70399723	0.07263406	0.02368236	0.11117890	-0.08951079
102.71199723	-0.04757836	0.00357067	0.11316260	-0.09744560
102.71999723	-0.11285740	0.06265450	-0.05835139	-0.01690725
102.72799723	-0.11410870	-0.06625568	-0.00027467	0.13351850
102.73599723	0.03118992	-0.04086429	0.02771081	0.02206488
102.74399723	0.04266488	0.08288828	0.08914457	-0.09930723
102.75199723	-0.00350963	0.01330607	-0.07507554	-0.01876888
102.75999723	-0.03610340	-0.01025422	-0.05090487	0.07022309
102.76799723	0.05728324	-0.04123051	0.15628530	0.03262429
102.77599723	0.06888027	0.04513688	-0.03927732	-0.03366192
102.78399723	-0.02786340	0.10644860	0.09460738	0.10794400
102.79199723	-0.07690664	0.00949126	0.00445570	-0.07721183
102.79999723	0.07138279	-0.04281747	-0.07467879	-0.02447584
102.80799723	-0.01263466	-0.05072176	-0.05981628	0.08847316
102.81599723	0.05066073	0.12619400	-0.04260384	0.09082308
102.82399723	-0.01922666	-0.03036592	-0.01153600	-0.10425120
102.83199723	-0.06891079	-0.05307169	0.00247200	-0.06442457
102.83999723	0.06378368	-0.07565539	0.10177920	-0.08737449
102.84799723	-0.09726249	-0.00964385	0.05151524	-0.00125126
102.85599723	-0.21085240	-0.09033479	0.03888058	-0.02011170
102.86399723	-0.05194250	-0.09857479	0.08023316	0.00320444
102.87199723	0.04666280	-0.07650990	-0.01178014	0.03003021
102.87999723	-0.05807672	-0.10586870	-0.02340770	-0.08777124
102.88799723	-0.19577620	-0.02481155	-0.00448622	-0.03823969
102.89599723	-0.12884910	-0.16657000	-0.05636769	-0.10873740
102.90399723	-0.05993835	-0.14325390	0.11539050	0.00631733
102.91199723	0.00610370	-0.10303050	0.03665273	-0.00186163
102.91999723	-0.02911466	-0.16620380	0.07144383	0.14978480
102.92799723	-0.14981540	-0.00396741	0.18030340	0.12283700
102.93599723	0.00573748	-0.21210360	-0.05041658	-0.08166753
102.94399723	0.08087405	-0.03973510	-0.06701864	0.05767998
102.95199723	-0.11212500	-0.04046755	0.06884976	-0.09558398
102.95999723	-0.03820917	-0.11264380	0.00729392	-0.01825007
102.96799723	0.05517747	-0.06244087	-0.05066073	-0.01416059
102.97599723	0.08111820	-0.04602191	0.10190130	-0.02954192
102.98399723	0.03045747	0.02575762	0.03329569	0.01052889
102.99199723	0.01297037	-0.00543230	-0.03320414	0.11117890
102.99999723	-0.03222755	0.02847377	-0.03445540	0.08896145
103.00799723	0.13705860	0.11374250	0.00433363	-0.11233860
103.01599723	0.02133244	0.03143407	-0.03222755	0.03585925
103.02399722	-0.02923673	0.17011020	0.04370251	-0.06268502
103.03199722	0.08450575	0.01626636	0.08752708	-0.06369213
103.03999722	-0.01113926	0.00552385	0.10364090	-0.03067110
103.04799722	0.01895199	0.05279702	-0.12076170	-0.01776177
103.05599722	0.03131199	-0.03775140	-0.02526933	0.07681509
103.06399722	-0.01937925	-0.00656148	0.02301096	-0.08130131
103.07199722	0.03607288	-0.03222755	-0.01696829	-0.02856532
103.07999722	-0.03958251	-0.01641896	-0.02465896	0.00704978
103.08799722	-0.03021332	0.00552385	0.02276681	-0.00485244
103.09599722	-0.00787378	-0.06997894	0.05868709	-0.02658162
103.10399722	0.03991821	-0.02087466	0.03192236	0.03808710
103.11199722	0.00573748	-0.01593066	0.10040590	0.10251170
103.11999722	-0.01825007	-0.02395703	0.08432264	0.00817896
103.12799722	0.01959288	-0.01187170	0.01470992	0.06451613
103.13599722	-0.10885950	-0.02826014	-0.06167791	0.07879879
103.14399722	0.05154576	-0.00839259	0.14859460	0.05905332
103.15199722	-0.06143376	-0.03701895	-0.04693747	0.03149510
103.15999722	-0.00839259	0.01196326	-0.07382427	0.12433240
103.16799722	-0.04696799	-0.01605274	0.05557420	0.04428236
103.17599722	-0.03659169	0.01971496	0.04507584	-0.09073153
103.18399722	-0.05319376	-0.04281747	-0.07074191	0.06167791
103.19199722	-0.05795465	-0.07083346	0.02114933	0.04119999
103.19999722	0.00921659	-0.01690725	-0.10168770	-0.11145360
103.20799722	-0.07254250	-0.07687613	0.01113926	0.05136265
103.21599722	0.02807703	-0.02938933	-0.13696710	-0.08105716
103.22399722	-0.02087466	-0.14719080	0.01324503	0.06463820
103.23199722	0.06390576	0.00219733	-0.00448622	0.02145451
103.23999722	0.04904325	0.01058992	-0.02340770	-0.01516770
103.24799722	-0.00314341	-0.02999970	0.03390606	-0.04928739
103.25599722	0.02795495	-0.05786309	0.08529923	0.09616382
103.26399722	0.13293860	-0.05059969	-0.10330520	0.09170812
103.27199722	0.09460738	0.00860622	0.02649007	0.10907320
103.27999722	0.03357036	0.05920591	0.02066103	0.09567553
103.28799722	0.13766900	0.02847377	0.04754784	0.11044650
103.29599722	0.10086370	0.05734428	0.10290840	0.15723140
103.30399722	0.09662160	0.09189123	0.02996918	-0.00173956
103.31199722	0.03717154	0.11236910	0.09237953	0.03323466
103.31999722	-0.13248080	0.02230903	0.01806696	0.08462783
103.32799722	0.14029360	0.03451644	0.05545213	0.07779168
103.33599722	0.08523820	0.04007080	-0.00659200	0.09628589
103.34399722	-0.06729332	0.12076170	0.01089511	0.09729300
103.35199722	-0.13959170	-0.01925718	-0.05996887	-0.01715140
103.35999722	-0.02298044	-0.01309244	-0.09524827	0.08648945
103.36799722	0.00299081	-0.02578814	-0.06143376	-0.02905362
103.37599721	-0.13184000	0.00836207	0.00851466	-0.07300027
103.38399721	-0.11935790	-0.12030400	-0.13513600	-0.01614429
103.39199721	-0.12973420	-0.18469800	-0.11606190	0.00296030
103.39999721	0.00271615	-0.11130100	-0.15826900	-0.02249214
103.40799721	-0.02035585	-0.09143345	0.00616474	0.02877896
103.41599721	-0.14032410	-0.13177890	-0.02117985	-0.12436290
103.42399721	-0.02899258	-0.14978480	-0.02874844	0.03610340
103.43199721	0.00585955	-0.15842160	0.00802637	0.04452651
103.43999721	0.05090487	-0.08786279	-0.02352977	-0.08664205
103.44799721	-0.10000920	-0.13867610	-0.04272591	0.06985687
103.45599721	-0.01699881	-0.04837184	-0.02093570	0.14371170
103.46399721	0.13354900	-0.18976410	0.01336711	0.00396741
103.47199721	0.00460830	-0.04727317	0.02154607	0.03869747
103.47999721	-0.04434339	0.04107791	0.08319346	0.08337657
103.48799721	0.00659200	-0.04541154	0.12643820	0.05050813
103.49599721	0.11358990	-0.01382488	0.08258308	0.14246040
103.50399721	0.06778161	0.04019288	0.08581805	0.03707999
103.51199721	0.04419080	0.06054872	0.02661214	0.10895110
103.51999721	-0.01724296	0.04623554	-0.03482162	0.14780110
103.52799721	0.04092532	0.08203375	0.04257332	0.00024415
103.53599721	0.19959110	0.07919553	0.02612384	0.02926725
103.54399721	0.01507614	0.09424116	0.03167821	-0.05001984
103.55199721	-0.04458754	0.10397660	-0.03332621	0.05359050
103.55999721	0.05777154	0.07858516	-0.05734428	0.03424177
103.56799721	0.19711910	0.07092501	-0.01724296	0.02853481
103.57599721	0.01458785	0.07251198	-0.11035490	-0.01342814
103.58399721	-0.04107791	0.06079287	-0.08917508	0.03262429
103.59199721	0.09674367	-0.00631733	-0.07815790	0.02914518
103.59999721	0.05941954	0.02502518	-0.05560473	-0.09161656
103.60799721	0.09424116	-0.05664235	-0.03939940	0.03436384
103.61599721	-0.07403790	0.04229865	-0.01971496	0.00830104
103.62399721	-0.01687673	-0.03085421	-0.04211554	0.00369274
103.63199721	0.06002991	0.00640889	-0.01696829	0.08090457
103.63999721	-0.02059999	-0.01507614	-0.06613361	-0.02694784
103.64799721	-0.12872710	-0.03775140	-0.05142369	0.08252205
103.65599721	-0.03820917	0.03439436	-0.00817896	0.05087436
103.66399721	-0.00476089	-0.05145421	-0.05575732	-0.02780236
103.67199721	-0.08252205	-0.12277600	0.10190130	0.06985687
103.67999721	-0.03323466	-0.06353953	-0.03729362	0.08203375
103.68799721	-0.09515671	-0.02591021	0.04184088	0.02282785
103.69599721	-0.02798547	-0.02618488	0.02154607	-0.01464888
103.70399721	0.05227821	-0.11893060	-0.00186163	0.09543138
103.71199721	-0.07290872	-0.07071139	0.00766015	0.03027436
103.71999721	-0.03671377	-0.07614368	0.07205420	0.01797540
103.72799720	0.00473037	-0.01470992	-0.05560473	-0.05758843
103.73599720	0.04266488	-0.20850250	-0.02316355	0.06872769
103.74399720	0.09537034	-0.07748649	-0.01190222	0.13043610
103.75199720	-0.03247169	-0.11746570	-0.00881985	-0.03674429
103.75999720	0.11059910	0.03576769	-0.00595111	-0.00299081
103.76799720	0.09924619	0.01083407	0.08951079	0.03796503
103.77599720	0.08111820	-0.08514664	0.04580828	0.00000000
103.78399720	0.05453658	0.02615436	0.00357067	0.08709983
103.79199720	0.06128117	0.07486191	-0.07666250	0.04998932
103.79999720	0.00234993	-0.02728355	0.14377270	-0.03924681
103.80799720	0.13245030	0.09472945	0.04074221	-0.02075259
103.81599720	-0.03036592	0.07376324	-0.06823939	0.08984649
103.82399720	0.06540117	0.12408830	0.11145360	-0.03180028
103.83199720	-0.00924711	0.01724296	-0.02056948	0.08871730
103.83999720	-0.09289834	0.05389569	-0.09128086	0.01971496
103.84799720	0.05615406	0.00640889	0.06451613	0.10809660
103.85599720	-0.07092501	0.15839110	0.00741600	-0.06543168
103.86399720	-0.00350963	-0.05874813	0.02636799	0.00000000
103.87199720	-0.01098666	0.09485152	-0.12485120	0.08041627
103.87999720	-0.05407880	-0.04528947	-0.05142369	-0.00100711
103.88799720	0.03967406	0.06326487	0.13681450	0.06601153
103.89599720	-0.07690664	0.06723227	-0.10019230	0.04998932
103.90399720	0.06753746	-0.07922605	-0.01251259	0.09305093
103.91199720	-0.00338756	0.03021332	0.03131199	0.06686606
103.91999720	0.05764946	0.03885006	-0.14032410	0.06924650
103.92799720	-0.06070131	-0.07452620	0.01162755	0.04678487
103.93599720	0.01721244	0.08215582	0.09347820	0.01687673
103.94399720	0.06875820	-0.09500412	-0.03765984	-0.02011170
103.95199720	-0.01562548	0.04007080	0.08829005	0.05063021
103.95999720	-0.04034547	-0.07193213	-0.01461837	-0.08255257
103.96799720	-0.04858547	-0.02850429	0.06463820	0.09256264
103.97599720	0.02658162	0.03207495	0.00802637	0.06042665
103.98399720	0.06564531	0.00332652	-0.01870785	0.01449629
103.99199720	-0.02322458	0.06018250	0.08642842	0.01736503
103.99999720	-0.08090457	-0.04196295	-0.04199347	0.01461837
104.00799720	-0.00686667	-0.05246132	-0.05066073	0.12347790
104.01599720	0.07849361	0.06796472	0.15787220	0.04031495
104.02399720	0.01046785	0.02316355	-0.01809748	-0.06567583
104.03199720	0.09186071	0.03317362	0.05609302	0.02380444
104.03999720	0.00808741	-0.01135289	-0.00323496	0.05795465
104.04799720	0.10046690	0.12533950	-0.04248177	0.07296976
104.05599720	0.14578690	0.07623523	-0.03393658	0.06228828
104.06399720	-0.02798547	0.06476028	-0.02713095	0.00927763
104.07199720	0.09173864	0.01675466	0.07342754	0.01461837
104.07999719	0.13193150	-0.01110874	-0.03765984	0.04614399
104.08799719	0.09674367	0.03180028	-0.03717154	0.04416028
104.09599719	-0.03897214	0.02008118	0.09250160	-0.00833155
104.10399719	-0.04034547	-0.00015259	0.00247200	0.04293954
104.11199719	0.07400738	-0.06454664	-0.05154576	0.06997894
104.11999719	-0.06207465	-0.04666280	0.08902249	-0.04135258
104.12799719	-0.09063997	-0.00323496	0.02078310	0.01712088
104.13599719	-0.17255160	-0.09094515	0.02835169	0.02356029
104.14399719	-0.15494250	-0.14175850	-0.04916532	0.03946043
104.15199719	-0.05182043	-0.15399640	0.01049837	0.01922666
104.15999719	-0.18738370	-0.05417036	0.06128117	0.00158696
104.16799719	-0.15720080	-0.05392621	-0.04089480	0.06277657
104.17599719	-0.14743490	-0.14139230	0.05249184	-0.03265481
104.18399719	-0.09338664	-0.10870690	0.02945036	0.04876858
104.19199719	-0.16431160	-0.13251140	-0.08993804	0.01724296
104.19999719	-0.12396620	-0.10574660	0.02288888	0.00482192
104.20799719	0.00024415	-0.10660120	0.05200354	-0.04803614
104.21599719	0.01919614	-0.13177890	0.04297006	0.02044740
104.22399719	0.03979614	-0.04849391	-0.03604236	0.00878933
104.23199719	-0.00750755	-0.02899258	0.03009125	0.02432325
104.23999719	-0.00524918	-0.04382458	0.04605243	0.08227790
104.24799719	0.09424116	-0.09857479	-0.06280709	0.09628589
104.25599719	0.14529860	-0.01739555	-0.00659200	0.06140324
104.26399719	0.01272622	-0.04824976	-0.00619526	0.02716147
104.27199719	0.01422163	0.05203406	-0.00659200	0.03347880
104.27999719	0.10934780	0.02502518	-0.00793481	0.03772088
104.28799719	0.09772027	0.07660146	0.08072146	0.00555437
104.29599719	-0.01086459	0.08746605	0.02957243	0.03808710
104.30399719	-0.03198340	0.06006043	0.02337718	0.10126040
104.31199719	0.07614368	0.13458660	0.06686606	0.03399762
104.31999719	0.08288828	0.07647938	0.09695730	0.08761864
104.32799719	0.01535081	0.18256170	0.01669363	0.02591021
104.33599719	-0.02822962	0.11743520	-0.02713095	0.16751610
104.34399719	-0.04495376	0.11090430	0.07440413	0.04428236
104.35199719	0.05929746	0.08178961	0.02536088	0.02020325
104.35999719	-0.04834132	0.04205450	-0.07455672	0.06576739
104.36799719	-0.05868709	0.06796472	0.01248207	-0.00424207
104.37599719	-0.12210460	-0.09698782	-0.06131168	-0.01876888
104.38399719	0.00000000	0.02267525	-0.06033509	-0.09930723
104.39199719	-0.01086459	-0.10477000	0.00234993	-0.03488266
104.39999719	-0.01312296	0.02072207	0.05322428	-0.06515702
104.40799719	-0.03683584	-0.10266430	0.11566520	-0.06826991
104.41599719	-0.08304086	-0.20542010	-0.04385510	-0.01541185
104.42399719	0.02856532	-0.04626606	-0.07431257	0.04739524
104.43199719	-0.07080294	-0.18469800	-0.05142369	0.07406842
104.43999718	-0.12921540	-0.11624500	-0.06378368	-0.03338725
104.44799718	-0.03808710	-0.10611290	-0.00793481	-0.00845363
104.45599718	0.02545244	-0.16583760	-0.09265420	0.03610340
104.46399718	-0.06369213	-0.04370251	-0.04248177	0.03076266
104.47199718	-0.15170750	-0.09735405	-0.09796441	-0.05487228
104.47999718	-0.04632710	-0.14053770	-0.04199347	0.04913480
104.48799718	-0.09063997	-0.15866570	0.01733451	0.04998932
104.49599718	0.02209540	0.05291910	0.02078310	0.05484176
104.50399718	0.01309244	-0.14374220	0.12295910	-0.10611290
104.51199718	-0.07678457	0.01034577	0.13223670	0.00210578
104.51999718	-0.01699881	-0.10635700	-0.01449629	0.16965240
104.52799718	-0.04071169	-0.03677480	0.03317362	0.00283822
104.53599718	0.07837153	-0.06601153	0.09015168	0.02691733
104.54399718	0.07040620	-0.04873806	0.05014191	-0.07373272
104.55199718	0.15591910	-0.03393658	0.07565539	0.05569628
104.55999718	0.03769036	-0.00766015	0.03961302	0.02914518
104.56799718	0.02270577	0.03994873	0.04989776	-0.04321421
104.57599718	0.07464828	0.02145451	0.00061037	0.04119999
104.58399718	0.07638783	0.13888970	0.01968444	-0.07818842
104.59199718	0.14328440	-0.02407910	0.03094577	0.01400800
104.59999718	0.01483200	0.15826900	0.05508591	-0.00173956
104.60799718	-0.04071169	0.10486160	-0.13129060	0.01797540
104.61599718	0.03756829	0.04687643	0.00146489	0.06500442
104.62399718	-0.00701926	0.12088380	0.00988800	-0.13168740
104.63199718	-0.07116917	0.16086310	-0.07940916	-0.06753746
104.63999718	-0.03158666	0.14001890	0.12182990	0.00830104
104.64799718	-0.14832000	-0.10599080	-0.02984710	-0.03625599
104.65599718	-0.14706870	0.06869716	-0.10788290	0.03796503
104.66399718	-0.01138340	-0.02432325	0.02475051	0.12582780
104.67199718	-0.02322458	0.04663228	0.04220710	-0.10339670
104.67999718	-0.11960200	-0.13486130	0.05783258	-0.00598163
104.68799718	-0.29126860	0.00268563	-0.05475020	0.04889065
104.69599718	-0.01611377	-0.11462750	-0.14429150	0.01016266
104.70399718	-0.00439467	-0.22528760	0.02957243	0.13303020
104.71199718	-0.18066960	-0.07525864	0.11874750	-0.03674429
104.71999718	0.09649953	-0.01779229	0.13275550	-0.04892117
104.72799718	-0.06305124	-0.20615250	-0.00027467	0.13003940
104.73599718	-0.07953124	-0.13769950	-0.05102695	0.07159642
104.74399718	-0.14056830	-0.10400710	0.07428205	-0.00076296
104.75199718	0.05764946	-0.04196295	0.00766015	0.06912442
104.75999718	0.18362990	-0.03466903	0.02523881	0.03125095
104.76799718	-0.05767998	-0.13992740	-0.04498428	-0.11157570
104.77599718	-0.11423080	-0.05664235	-0.07507554	0.02218696
104.78399718	-0.06506546	0.04303110	-0.11667230	0.03573718
104.79199717	0.15878780	0.03491317	0.08926664	0.10782190
104.79999717	0.00933866	-0.03210547	0.09732353	-0.21857360
104.80799717	-0.05658132	-0.08056886	0.01867733	-0.01849422
104.81599717	-0.05932798	0.10287790	-0.09253212	0.01611377
104.82399717	0.07339702	0.04895169	-0.04101688	-0.09396649
104.83199717	-0.02035585	0.12063970	0.14734340	-0.01861629
104.83999717	0.04443495	0.01220740	-0.00384533	0.03958251
104.84799717	0.07150487	0.08832057	0.04940947	0.06192205
104.85599717	-0.03295999	-0.00027467	0.00158696	-0.06045717
104.86399717	-0.07977539	0.03021332	-0.13016140	-0.05932798
104.87199717	-0.07068087	-0.15424050	0.02883999	0.06836146
104.87999717	0.00808741	-0.03308206	0.06079287	-0.00039674
104.88799717	0.05066073	0.01687673	0.09533982	-0.08441420
104.89599717	0.00485244	0.03451644	0.03665273	-0.11371200
104.90399717	-0.10489210	-0.04998932	0.09744560	0.10263370
104.91199717	-0.10300000	-0.09021272	-0.10403760	0.09219642
104.91999717	-0.01724296	-0.10141300	-0.05575732	0.00741600
104.92799717	0.00683615	0.08609272	0.07849361	-0.00521867
104.93599717	-0.04333628	-0.09192175	-0.02453688	-0.05612354
104.94399717	0.00848415	-0.11932740	-0.10504470	0.11651970
104.95199717	-0.19513540	-0.02160710	-0.12112800	0.06552324
104.95999717	-0.02722251	0.02563555	-0.06863613	-0.01266518
104.96799717	-0.13071080	-0.14325390	-0.16992710	-0.13876770
104.97599717	-0.11136200	-0.06799524	0.04208503	0.05929746
104.98399717	-0.03445540	-0.06973480	-0.11233860	-0.11120950
104.99199717	0.00698874	0.00653096	0.13049710	0.04852443
104.99999717	0.01095614	-0.03802606	0.05954161	-0.10477000
105.00799717	-0.07766961	-0.09857479	-0.01364177	-0.02868740
105.01599717	-0.08865627	-0.29462570	-0.12768950	0.26432080
105.02399717	-0.06042665	0.00146489	-0.10675370	-0.09979553
105.03199717	0.02969451	0.02096622	0.01745659	0.04168829
105.03999717	0.06326487	-0.08993804	0.10303050	-0.02768029
105.04799717	0.20035400	0.10348830	0.14822840	0.02356029
105.05599717	0.16040530	-0.04010132	0.06637776	0.01425214
105.06399717	-0.21011990	-0.00778222	-0.02340770	0.08536027
105.07199717	-0.08740501	-0.12460710	-0.08508560	0.04901273
105.07999717	0.14603110	0.12469860	-0.08261360	-0.00262459
105.08799717	0.23343610	0.02008118	0.05670339	0.01635792
105.09599717	-0.10364090	0.03280740	0.13708910	-0.10824920
105.10399717	-0.09176916	0.12704860	-0.00384533	0.08673360
105.11199717	0.02456740	-0.09009064	-0.02749718	0.11008030
105.11999717	-0.07953124	0.03427229	-0.05066073	0.00643941
105.12799717	-0.10238960	-0.10931730	-0.12039550	-0.11282690
105.13599717	-0.14856410	0.14691610	-0.16287730	0.12594990
105.14399716	0.08026368	0.04290903	-0.10861540	0.05621509
105.15199716	0.08212531	-0.23688470	0.12085330	-0.22104560
105.15999716	-0.18402660	0.02575762	-0.10095520	-0.08316294
105.16799716	-0.02047792	-0.07821894	-0.14539020	0.19296850
105.17599716	-0.00076296	-0.13794370	-0.11282690	0.23813590
105.18399716	-0.03335673	-0.14929660	-0.10055850	-0.16345710
105.19199716	0.03842280	0.02380444	-0.00869778	0.00408948
105.19999716	-0.01251259	-0.05798517	0.04297006	0.17484050
105.20799716	0.04516739	-0.00988800	0.12048710	-0.11185030
105.21599716	0.01644948	-0.00234993	0.09015168	0.08151494
105.22399716	-0.07892086	-0.10388500	-0.08212531	0.03881954
105.23199716	0.02307199	-0.00543230	0.02154607	0.21494190
105.23999716	0.10022280	0.07623523	0.08951079	0.10534990
105.24799716	-0.00488296	-0.01889096	0.19119850	0.05545213
105.25599716	0.06414991	0.03292947	-0.00384533	-0.00360118
105.26399716	-0.03720206	0.12027340	-0.03628651	0.12097540
105.27199716	0.03619495	0.05722221	0.04257332	-0.01477096
105.27999716	-0.08417005	-0.04849391	0.08841212	-0.02371288
105.28799716	0.07699820	0.00381481	-0.15579700	0.00830104
105.29599716	-0.17853330	0.10843230	-0.02243111	0.09332560
105.30399716	0.18637650	0.23487040	-0.10205390	0.03695792
105.31199716	0.32456430	0.00344859	0.25757620	-0.01489303
105.31999716	-0.11886960	0.01379437	-0.04705954	0.03521836
105.32799716	-0.15417950	-0.04220710	-0.40696430	0.19583730
105.33599716	0.10733360	-0.01544237	-0.18912320	0.15585800
105.34399716	-0.04010132	0.04254280	-0.18341620	-0.16769920
105.35199716	0.39011810	0.09732353	0.02786340	-0.07235938
105.35999716	0.07925657	0.00653096	0.03118992	0.07419050
105.36799716	0.03469954	0.02676473	-0.07617420	0.00283822
